Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 10:45,1.763,77.12,175.4,13.75,1.821
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 10:50,1.877,82.4,205.2,13.66,1.879
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 10:55,1.303,79.29,203,13.91,1.803
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:00,2.082,68.68,187.7,13.95,1.862
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:05,2.556,69.34,184.1,13.76,1.91
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:10,1.055,87.9,357.5,13.71,1.848
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:15,1.855,94.9,256.3,13.77,1.85
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:20,2.162,83.4,206,13.66,1.852
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:25,2.08,95.4,161.8,13.53,1.9
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:30,2.574,89.8,242.5,13.28,1.896
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:35,2.115,80.1,197.3,13.25,1.931
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:40,1.795,70.49,264.4,13.24,1.834
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:45,1.182,67.37,232,13.52,1.869
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:50,0.965,29.94,234.3,13.63,1.865
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 11:55,1.025,31.5,314.3,14.08,1.654
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:00,1.5,36.1,296.7,14.84,1.744
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:05,1.131,70.13,269.1,15.54,1.763
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:10,1.073,73.56,187.6,15.8,1.668
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:15,1.806,60.22,193.5,15.68,1.808
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:20,0.74,50.44,275.5,15.76,1.872
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:25,0.711,52.75,340,17.11,1.816
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:30,0.474,45.14,212.9,17.04,1.766
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:35,0.66,43.87,198.5,16.53,1.7
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:40,0.738,27.02,200.3,16.46,1.84
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:45,0.819,43.9,168.4,17.06,1.737
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:50,2.37,91.3,113.5,16.79,1.789
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 12:55,2.403,78.3,177.4,15.51,1.728
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:00,1.983,76.85,205.1,15.32,1.617
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:05,1.068,85.9,331.7,15.39,1.551
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:10,1.093,63.25,244,15.68,1.483
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:15,0.737,38.02,168.8,16.07,1.517
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:20,1.501,88.4,173.5,16.72,1.473
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:25,1.352,88.2,179.1,16.18,1.597
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:30,1.251,86.5,279.2,15.9,1.416
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:35,1.303,83.5,176.1,15.66,1.504
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:40,1.985,83.1,204.3,15.07,1.478
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:45,2.419,77.62,174.4,14.6,1.625
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:50,2.842,82.7,202.7,14.55,1.637
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 13:55,2.822,80.2,182.8,15.01,1.637
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:00,3.565,86.5,213.5,14.96,1.637
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:05,3.538,78.71,220.2,14.57,1.612
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:10,2.678,84.6,186,14.35,1.631
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:15,2.933,87.7,259,14.49,1.627
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:20,2.904,92.1,229.3,14.75,1.703
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:25,3.483,81.1,196.3,14.68,1.646
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:30,3.038,90.9,233.9,14.46,1.598
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:35,2.995,84,236.4,14.3,1.692
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:40,2.781,91.8,226.6,13.99,1.77
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:45,2.503,94.2,294.4,14.42,1.788
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:50,2.429,96.6,229.1,14.87,1.733
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 14:55,3.008,88.8,297.9,14.77,1.782
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:00,2.816,85.8,293.3,14.55,1.728
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:05,2.773,83.8,265.5,14.25,1.811
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:10,2.742,84.9,280.6,14.09,1.806
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:15,2.307,98.7,240,13.99,1.759
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:20,2.567,81.5,261.8,13.89,1.77
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:25,2.067,79.67,271.9,13.96,1.77
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:30,2.271,88,245.7,13.95,1.818
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:35,2.305,88.6,225.4,13.83,1.809
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:40,2.529,73.75,240.7,13.68,1.821
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:45,2.085,81,192,13.76,1.826
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:50,1.679,96.3,117.6,13.94,1.832
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 15:55,1.669,71.74,204,13.99,1.816
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:00,1.502,91.6,215.2,14.06,1.885
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:05,1.729,94.3,270.6,13.83,1.849
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:10,1.321,76.14,206.4,14.01,1.839
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:15,1.539,77.95,224.4,13.99,1.753
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:20,1.118,76.57,189.1,13.98,1.803
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:25,1.477,69.15,226.7,13.93,1.797
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:35,1.23,75.66,213.1,13.83,1.491
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:40,1.432,89.5,189.8,13.68,1.38
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:45,1.496,85.8,195.9,13.52,1.538
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:50,1.501,58.33,202.7,13.32,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 16:55,1.502,54.18,179.8,13.26,1.814
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 17:00,1.273,52.04,188.5,13.22,1.823
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 17:05,1.262,80.1,181.5,13.21,1.786
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 17:35,1.575,87.7,195.7,13.16,1.88
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-6? 17:40,1.5,79.76,178.2,13.05,1.937
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 08:30,0.238,11.46,156.5,12.43,1.372
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 08:45,0.531,10.96,203.7,12.52,1.372
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 08:50,0.398,39.92,308.5,12.59,1.445
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 08:55,0.435,5.917,151.8,12.52,1.608
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:00,0.089,2.539,172,12.63,1.611
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:05,0.209,6.602,184.6,12.8,1.522
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:10,0.212,27.79,156.9,12.9,1.54
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:15,0.486,32.32,164,12.85,1.67
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:20,0.077,12.61,176.9,13.05,1.508
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:25,0.798,11.67,165.1,13.07,1.505
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:30,0,0,0,13.22,1.751
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:35,0.236,13.4,157.6,13.48,1.702
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:40,0.047,5.618,111.8,13.84,1.687
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:45,0.204,11.89,190,14.41,1.621
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:50,0.755,11.37,177.6,14.28,1.728
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 09:55,0.532,19.28,154.9,14.64,1.701
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:00,0.512,29.89,167.7,14.8,1.629
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:05,0.571,27.87,178.5,15.15,1.589
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:10,0.736,40.1,175.2,14.8,1.566
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:15,0.62,30.52,193,14.64,1.746
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:20,1.122,67.52,202.5,14.86,1.816
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:25,0.864,72.72,191.6,15.17,1.812
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:30,1.379,50.49,185.2,15.3,1.777
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:35,1.006,49.05,205.3,15.18,1.806
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:40,1.194,49.61,200.3,15.35,1.933
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:45,1.373,51.3,167.8,15.38,1.841
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:50,1.217,47.64,163.8,15.39,1.834
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 10:55,1.41,43.66,186,15.65,1.902
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:00,0.971,32.59,175.9,15.79,1.839
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:05,0.94,40,171.7,16.39,1.914
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:10,0.89,72.24,161.5,16.6,1.815
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:15,1.269,68.8,220.2,16.87,1.848
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:20,1.505,65.34,260.8,16.96,1.941
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:25,1.361,70.85,292.7,17.06,1.919
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:30,1.536,68.96,284.3,16.72,1.95
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:35,1.258,92.1,327.8,16.6,1.946
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:40,1.149,91.5,195.7,16.75,1.993
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:45,1.067,77.82,270.5,17.04,1.994
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:50,1.424,67.29,239.3,17.22,1.946
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 11:55,0.849,79.15,15.58,17.24,1.902
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:00,1.111,63.07,272.5,17.26,1.881
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:05,0.957,78.24,129.2,17.21,1.996
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:10,0.849,65.77,294.9,17.14,2.09
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:15,1.096,60.01,321,17.51,2.038
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:20,1.141,77.15,2.771,17.65,2.088
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:25,1.364,77.55,245.7,17.4,2.214
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:30,0.98,70.65,251.5,17.68,2.083
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:35,1.148,81.9,171.3,17.29,2.052
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:40,1.668,74.25,279.3,16.99,2.134
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:45,1.241,82.3,327.2,17.31,2.169
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:50,1.474,82.2,308.9,17.12,2.161
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 12:55,1.97,80.9,293.7,16.97,2.194
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:00,1.377,85.6,1.528,16.86,2.156
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:05,1.753,80.5,245.7,17.11,2.231
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:10,1.557,73.9,306.2,16.92,2.136
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:15,1.659,82.5,304.1,16.8,2.131
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:20,1.298,91.6,359.6,17.21,2.198
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:25,1.151,94.1,282.6,17.29,2.177
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:30,1.521,70.84,275.2,17.39,2.057
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:35,1.53,76.62,336.3,17.43,1.876
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:40,1.771,60,318.1,17.63,2.006
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:45,1.934,67.13,301,17.3,1.975
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:50,1.847,72.48,283.1,16.97,2.083
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 13:55,1.954,64.3,302.9,17.25,1.971
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:00,1.364,51.45,324,17.27,2.022
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:05,1.218,78.8,346.7,17.37,2.113
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:10,1.653,75.46,273.3,17.22,2.084
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:15,1.359,89.7,195.6,17.05,2.065
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:20,1.4,92.4,288.2,17.21,2.082
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:25,1.538,69.23,311.7,17.12,2.136
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:30,1.644,72.79,297.1,16.93,2.176
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:35,1.437,82.2,290.8,16.57,1.981
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:40,1.831,79.59,271.6,16.07,2.071
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:45,1.588,81.8,290.2,15.68,1.912
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:50,1.706,77.41,290.3,15.49,1.802
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 14:55,1.681,81.4,250,15.26,1.793
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:00,1.412,85.6,306.6,14.83,1.943
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:05,1.641,89.2,196.6,14.79,2.127
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:10,1.861,87.3,217.8,14.31,2.146
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:15,1.824,85.8,209.8,13.97,2.107
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:20,1.554,92,252.8,13.66,2.124
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:25,1.514,70.42,182.7,13.73,2.057
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:30,1.095,78.94,235.6,13.83,1.938
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:35,1.59,91.6,246.9,13.98,2.083
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:40,1.715,96.6,6.708,13.59,2.053
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:45,1.771,80.8,239.3,13.41,1.998
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:50,1.621,77.36,201.8,13.24,1.894
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 15:55,1.443,81,188.9,13.16,1.916
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:00,1.84,75.33,245.1,12.94,1.984
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:05,1.547,94.8,184.7,12.82,1.943
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:10,1.437,94.9,197.8,12.92,1.953
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:15,1.339,84.4,190.3,12.8,1.931
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:20,1.253,84.1,181.3,12.83,1.941
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:25,1.214,92.2,171.7,12.93,1.964
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:35,1.303,90.3,274.6,12.87,2.025
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:40,1.403,70.4,302.3,12.83,1.892
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:45,1.818,70.68,282.6,12.82,1.98
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:50,1.662,68.69,300.7,12.62,1.99
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 16:55,1.458,65.77,318.6,12.7,1.977
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 17:00,1.365,84.9,312.7,12.85,1.936
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 17:10,0,0,0,12.79,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 17:15,1.469,65.86,251.6,12.62,1.913
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-7? 17:25,1.145,69.88,217.6,12.56,1.994
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 07:55,,33.61,167.9,13.05,1.625
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:20,2.687,16.49,163.3,13.36,1.368
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:25,1.96,25.39,165.6,13.55,1.587
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:30,2.227,32.25,160.6,13.83,1.6
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:35,2.883,24.26,163.1,13.82,1.508
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:40,2.615,27.31,167.8,13.76,1.684
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:45,2.745,30.26,169.5,13.84,1.553
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:50,2.667,29.53,165.5,13.63,1.489
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 08:55,2.593,26.75,166.8,13.63,1.482
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:00,2.587,37.14,170.8,13.61,1.864
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:05,2.504,51.59,166.1,13.86,1.656
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:15,2.052,39.9,173.2,13.88,1.65
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:30,2.11,35.83,184.8,13.79,1.95
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:35,2.34,18.54,164.3,13.89,1.834
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:40,0,0,0,14.14,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:45,3.671,20.54,162.8,13.98,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:50,3.185,19.78,167.2,14.08,1.856
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 09:55,2.587,31.18,164.6,14.4,1.8
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:00,2.783,30.22,166.5,14.6,1.858
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:05,2.86,37.41,167.8,14.84,1.842
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:10,2.53,40.63,163.4,14.91,1.843
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:15,3.155,41.11,171.2,14.92,1.837
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:20,2.822,53.03,170.9,14.85,1.983
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:25,3.135,35.02,164.9,14.7,1.987
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:30,2.99,42.94,165,14.64,1.93
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:35,3.078,37.96,160.6,14.36,1.949
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:40,3.495,38.33,167.6,14.1,1.859
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:45,3.005,39.58,166.6,14.06,1.83
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:50,3.005,47.4,173.5,14.06,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 10:55,3.303,22.6,167.7,13.77,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:05,2.841,12.8,180.4,13.61,1.846
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:10,3.577,23.21,163.7,13.49,1.844
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:15,2.782,22.94,168.2,13.62,2.003
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:25,2.973,24.05,184.1,13.83,1.878
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:35,0.85,0,136.3,14,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:45,2.066,27.13,148.9,14.07,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:50,2.969,35,173.1,14.03,1.825
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 11:55,1.989,33.65,163.2,14.01,1.834
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:00,2.552,39.13,166.3,14.01,1.837
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:15,1.12,40.8,153.6,13.97,1.876
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:20,0,0,0,14.02,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:25,3.548,23.94,179.9,14.11,1.915
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:30,2.412,42.77,163.2,14.26,1.962
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:35,2.279,49.22,178.3,14.7,1.985
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:40,2.578,49.49,175.4,15.11,1.966
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:45,1.989,54.59,176.7,15.24,1.989
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:50,2.559,63.61,179.2,15.37,1.921
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 12:55,2.45,57.15,178.5,14.93,1.941
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:00,1.972,63.04,173.7,14.86,1.988
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:05,2.223,71.05,160.7,14.87,2.045
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:10,2.443,62.35,184.5,14.8,1.983
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:15,2.325,76.42,201.5,14.78,1.917
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:20,2.33,83.8,244.1,14.67,1.94
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:25,1.822,86.1,171.1,15.06,2.036
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:30,1.482,86.3,147,15.41,2.08
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:35,1.861,88.4,262.9,15.38,2.134
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:40,1.805,75.55,207.3,15.79,2.01
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:45,1.772,89.1,240.9,15.79,1.985
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:50,1.546,91.4,116.8,15.67,2.01
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 13:55,2.599,81.1,250.2,15.25,2.066
SF04,"Lincoln High School","2162 24th Ave",5,2015-03-1? 14:00,2.018,87.4,204.3,15,2.136
